"","id","listing_id","feedback","language"
"855",20468787,3126899,"De maniere globale l'information de l'annonce etait correcte. Cependant, l'hote n'a pas pu nous recevoir ce qui n'aurait pas ete genant si elle ne devait pas nous attendre pour nous laisser les cles. Elle nous a envoye un e-mail 2 heures avant notre horaire d'arrive mais venant d'un autre pays nous n'avions plus acces a nos messages internet. 

De plus, la salle de bain est partagee et nous n'avons eu aucune serviette prevu. ","fr"
"856",26737195,4824053,"super sejour chez Lula ! Tout ce qu'il faut pour se sentir bien, comme si on etait chez soi. Un appartement tres agreable et un accueil chaleureux.
A deux pas de la gare du midi, 15 min du centre de Bruxelles. Je vous recommande cette etape bruxelloise !
","fr"
"857",28232446,3584967,"sejour de 4 jours genial. Appartement plutot sympa avec une grande piece a vivre tres agreable pour une famille. Quelques amenagement a prevoir et surtout les rideaux !!!! Tres bien situe avec 2 lignes de tram et ligne de bus juste a cote.
Et enfin un proprietaire tres sympa.
Nous recommandons cet appart.","fr"
"858",41387130,3632761,"Appartement accueillant, chaleureux,vivant, familial (nos filles ont adore !) assez calme et confortable, bien fourni en BD toutes categories ! (+ une tres bonne librairie BD neuf-occaz dans le quartier, rue Tamines !)
Friterie excellente au pied de l'immeuble ! Et tous commerces a proximite...
Si vous venez en voiture, la rue Clementine, a 300 m, permet le stationnement journalier a 8?.
Accueil sympa et suivi attentionne du sejour.
On s'est presque cru chez nous !
","fr"
"859",26060538,4824053,"Nous sommes tres contentes de notre sejour chez Lula.
L'appartement est idealement place a cote de la Gare Midi. Le centre historique est a 15 minutes environ a pieds, la grand place a 20 mn. L'appartement est tres agreable et propre. 
Lula est tres sympathique, elle nous a attendu a la maison comme notre avion a eu du retard. Elle nous a gentiment explique l'essentiel a visiter a Bruxelles et comment se deplacer grace a un plan de la ville. Elle a fait tout pour qu'on se sente comme a la maison. Vivement conseille!","fr"
"860",32613701,5731686,"Logement tres confortable. Chambres dans le meme style industriel et contemporain que la salle de sejour, dont l'environnement est calme et verdoyant. Il n'est pas difficile de s'y sentir comme chez soi.
A environ 15 minutes du cour de ville par le tram.
","fr"
"861",24608476,675686,"Tres bien et tres acuillant comme hotesse. La vue de Bruxelles est enorme et bien situee dans la ville!","fr"
"862",44207484,6885573,"Appartement sympa lumineux et bien place, a 20 min a pied du centre, tres pratique, conforme aux photo. Bon accueil, carte et indication a disposition. Nous y avons passe un tres bon week end.","fr"
"863",38233090,6376272,"Houria nous a accueillis avec le sourire, nous avons ete tres libre une fois installes. Le logement est tres agreable et idealement situe. Je recommande vivement !","fr"
"864",36029151,468324,"Appartement conforme a la description donnee par le proprietaire, pratique et bien situe. Accueil tres sympathique. Ideal pour un weekend de quelques jours. ","fr"
"865",13745758,316947,"Nous avons ete tres bien accueillis au logement, qui est tres bien situe a 5 ou 10 mn de marche des principales zones touristiques du centre de Bruxelles.
Liezelot nous a donne plein d'informations concernant les restaurants et bars dans le secteur de l'appartement. Et aussi des adresses et des informations sur les choses a voir ou a faire a Bruxelles dans le week-end. Parking public payant, a proximite.
L'appartement est tres agreable, bien insonorise, correspond tout a fait a la description qui en est faite sur le site, bref : un tres bon choix !","fr"
"866",2795435,632127,"Agreable appartement et tres jolie deco. Dommage que les toilettes et la luxueuse salle de bain soient communes a plusieurs appartements. Nous aurions aime avoir cette information.
 ","fr"
"867",10883610,880402,"Appartement superbement decore, lumineux, emplacement ideal. Pres de la gare du Midi, du marche aux puces. Quartier tres sympa, petits cafes et librairies. Lieu ideal pour decouvrir la ville. Belinda est une hotesse super sypmpathique.","fr"
"868",43185076,4451367,"Guillaume n'etant pas la, nous avons ete recu par son ami Vincent : tres bon accueil. Vincent nous a conseille de bons endroits et s'est montre disponible. 
Jolie chambre avec salle de bain attenante. 
L'appartement est a 10 minutes a pieds de la bourse donc tres bien situe. 
Par contre tout le quartier est payant pour se garer a part la rue Camusel. 
En resume, nous avons passe un tres bon week-end. ","fr"
"869",32286730,1978405,"Nous avons tente notre premiere experience Air BnB avec un petit week-end a Bruxelles qui etait tres agreable. Nous avons sejourne dans l'appartement de Icaro qui etait tres mignon et idealement situe. Icaro etait en deplacement pendant notre sejour, mais tout etait tres bien organise et le studio tres bien tenu. Pour 164 ? les deux nuits, nous vous le recommandons! Nous ne sommes vraiment pas decus!
Caroline & Yohann","fr"
"870",40030320,6579530,"Alice donne tous les conseils necessaires afin qu'on se sente bien dans l'appartement. Bon accueil & Quartier calme et proche du centre ville.","fr"
"871",12750164,85164,"Hote tres accueillant, arrangeant. L'appart vraiment spacieux, propre, joli, bien situe. Commerces proches, acces facile au centre ville et gares par les transport en commun. ","fr"
"872",37286035,1282373,"Maison au top pour un  EVJF Bruxellois !! Nous avons profite a fond de la maison: petites terrasses pour les moments cosys et la piece a vivre pour se retrouver toutes ensemble.
Toutes les filles etaient enchantees de la maison des notre arrivee (deco originale qui a fait l'unanimite) et ne voulaient plus la quitter .....
Benoit etait present a notre arrivee, tres prevenant et a l'ecoute de ns envies.","fr"
"873",23409526,4620981,"Joan a ete un hote impeccable, fiable et disponible. L'appartement est a la fois tres agreable (dans une tres belle maison Art nouveau au milieu d'un quartier vivant) et tres pratique (tout proche de la gare, du centre-ville et du metro)... Nous saurons ou aller si nous retournons a Bruxelles ;)
","fr"
"874",38120693,4044003,"Daniel,
un grand merci pour ce sejour chez toi. Nous avons passe un week-end super sympa a Bruxelles en grande partie grace a toi. La chambre est super agreable et surtout ton accueil est au top pour nous 2. Merci pour ton aide, tes attentions et surtout le petit-dejeuner !!!
Je te fais passer le message a tous ceux qui cherchent une chambre a Bruxelles : Reserver votre chambre chez Daniel !!!! sans aucune apprehension et sans aucun doute. D'ailleurs, si nous decidons de revenir, pas la peine de chercher plus loin : on revient chez lui. J'en ai deja fait de la publicite aupres de nos amis.
Cela n'a ete que du bonheur meme si on n'a fait que se croiser. L'appartement est tres beau et tres agreable, la residence tres calme, la chambre tres belle avec des rangements et la vue sur l'Atomium et les clochers des eglises. 
Que dire de plus ??? 
L'accueil bruxellois est au top mais absolument besoin d'un GPS qui est actualise et charge .... Daniel comprendra !
Au plaisir d'un prochain we a Bruxelles !!!
Carole et Regis","fr"
"875",21797612,872416,"Logement tres agreable et propre situe dans un quartier residentiel calme. John a ete tres accueillant et nous a donne des conseils de visite. ","fr"
"876",41329693,3584967,"L'appartement etait ideal pour notre sejour a Bruxelles, Spacieux, Metro a 10 minutes a pied, Parking facile dans la rue pour la nuit, sinon place gratuite a 3minutes. Bon accueil de Thanh, arrangeant sur l'horaire. Commerces dans la rue, calme et agreable. Je recommande.","fr"
"877",18201276,2504581,"j'ai passe un tres bon sejour dans ce logement,il est idealement place, proche du centre et dans un quartier tres sympa.Les photos correspondent vraiment a la realite et la chambre est tres propre. Max m'a tres bien accueilli , il est avenant et disponible. Je recommande ce logement, c'etait au top ! merci Max.!!!!","fr"
"878",45197187,542902,"Accueil tres chaleureux dans ce superbe loft bruxellois, hote tres accomodant pour l'arrive et le depart, nombreuses cartes et bons plans a disposition pour decouvrir la ville.","fr"
"879",21262044,2576349,"Appartement tres bien situe, interieur de gout tres design, propre, dans lequdl on est bien. Hote tres discrete, prete a donner renseignements et propose son aide avec plaisir. Une adresse a recommander","fr"
"880",25328577,3845280,"Nombreux messages de bienvenue dans l'appartement.  :-)
L'appartement est conforme a la description, tres confortable, tres agreable, bien decore.
Nous avons passe un bon moment
Merci a John & Ceca,  des hotes tres attentifs","fr"
"881",24995793,952213,"Premier voyage a Bruxelles et premiere experience Airbnb :
super appartement, tres propre, lumineux, spacieux, et un hote tres accueillant qui nous a bien conseille pour les visites et les specialites culinaires a decouvrir.","fr"
"882",37918617,1968316,"Tres bon accueil, confort et proprete . tout ce que l'on souhaite trouver en voyage. La photo decrit bien la chambre spacieuse et lumineuse. Hotes tres agreables, prevenants et attentionnes mais discrets  et meme le chat est tres bien eleve !! ","fr"
"883",23115689,3767414,"tres bonne experience  pour ce we a Bruxelles . l appartement est vraiment tres agreable a vivre , amenage et decore avec gout ,idealement place dans un quartier calme mais vivant  et a deux stations de metro du centre . 
je recommande ++++ 
","fr"
"884",32388358,4643456,"Nous avons passe un sejour agreable a Bruxelles. La maison est tres bien situee a proximite immediate d'une bouche de metro dans un quartier tres agreable. ","fr"
"885",46997716,1448158,"Tres bien accueilli par Theo qui est quelqu'un de tres sympathique.","fr"
"886",26946475,3433600,"Nous avons apprecie le quartier ou le logement etait situe, proche de plusieurs endroits vivants de Bruxelles. Il est possible de tout faire a pied et le metro est tres proche. Le studio est au calme, il correspond a la photo. Le couchage est assez mou.
Nous avons ete accueillis par Maggy, ponctuelle et dynamique.","fr"
"887",38790850,4547259,"Toujours agreable c'est ma 4eme visite a Bruxelles pour le boulot et je reviens bien volontiers dans cet appart du centre. Tres convivial et cool ... tout simple, cosy et pratique. ","fr"
"888",18041365,1459052,"Apres un tres-tres- long voyage pour arriver jusqu'a Bruxelles, l'accueil a ete tres reconfortant et chaleureux. L'appartement correspond parfaitement a l'annonce : calme, plein de charme et de poesie... 
Merci Emmanuel pour votre disponibilite, pour les cartes et toutes les indications que vous nous avez fournit. 
Je reviendrai volontiers dans votre logement.","fr"
"889",12266514,1282373,"Benoit est un hote tres sympathique et qui met tout en oeuvre pour le sejour se passe le mieux possible
Maison extremement bien localisee, en plein centre de Bruxelles
On apprecie les petites terrasses qui permettent de prendre le soleil
Attention toutefois, au dela de 8/10 personnes, la maison n'est a mon sens pas adaptee","fr"
"890",39448432,2448716,"Le quartier est agreable, je connais assez bien Bruxelles.
Accueil sympathique. L'evier-lavabo n'est pas pratique. 
Le mobilier est de bric et de broc. Un ventilateur aurait ete le bienvenu, il faisait chaud. Mais calme, verdoyant avec le jardin.","fr"
"891",20318901,2264273,"Je me suis senti chez moi. Contact facile avec Simonetta et Corentin. Conseils sur les restaurants du quartier du Chatelain. Appartement spacieux et decore avec beaucoup de gout. Lit confortable. Fortement recommande.","fr"
"892",30556739,3337372,"Franco est un hote qui se trouve a proximite et que vous pourrez donc aisement solliciter. 
Le logement, situe dans la partie cosmopolite de ce quartier, se trouve a 10 minutes a pied de la Grande Place et a 5 minutes de la station de metro de Ste (website hidden) vous fiez pas aux parcmetres dans cette partie de la rue car ils ne sont pas en service mais ne laissez pas votre voiture en stationnement dans les rues avoisinantes plusieurs jours sans la deplacer.","fr"
"893",8759679,1743213,"Un tres bel espace, a deux pas du Parvis de Saint-Gilles, un de mes quartiers favoris a Bruxelles","fr"
"894",39400131,4593060,"Nous n'avons pas eu la chance de rencontrer Cecile, Pierre et leur famille etant donne qu'ils etaient en vacances mais nous avons ete tres bien accueillis par Bernadett. Meme si nous ne sommes pas vus, Cecile et Pierre ont ete tres disponibles avant le sejour et nous ont fait parvenir toutes les informations necessaires et ont repondu a toutes nos questions tres rapidement. 

Le loft est tres agreable a vivre avec ses chambres spacieuses et son agreable piece a vivre donnant sur une petite cour. Nous etions 6 et nous avons cohabiter sans probleme dans ce grand espace. Tout est conforme a la description et aux photos presentes sur le site. Le loft est egalement tres bien situe dans un quartier tres vivant, a quelques pas d'une station de tram et a quelques minutes du centre ville de Bruxelles. 

En resume, nous avons passe un tres agreable sejour chez Cecile et Pierre. Il s'agit de notre second voyage en passant par le site AIRBNB et nous sommes prets a renouveler l'experience sans probleme!
","fr"
"895",44659746,7019499,"Studio propre et bien situe, a 2 pas du metro. Possibilite de se rendre au centre ville a (website hidden) et internet sont disponibles, ainsi qu'une cuisine fonctionnelle.
Bonne reception de l'hote : gel douche, shampooing, serviettes, tout etait a disposition.
Seul bemol : les volets roulants ne fonctionnaient pas, il y avait donc un manque d'obscurite dans la chambre pour dormir.
Assez bien dans l'ensemble","fr"
"896",25767382,1513672,"Nous avons passe un tres bon wekeend dans l'appartement de Philippe, il est bien amenage, bien decore et bien equipe! De plus il est proche du metro ce qui est tres agreable! Philippe est egalement un hote tres arrangeant et disponible donc pour conclure: je recommande! :) ","fr"
"897",31848517,6070220,"Nous avons ete accueillis par des amis de Lucas sympathiques et arrangeants.
L'appartement est bien amenage, propre et spacieux.
Nous avons apprecie les recommandations de Lucas sur le quartier.","fr"
"898",29398727,5169115,"Nous avons passe un merveilleux sejour a l'appartement de Viktoria et Mehdi. Il est tres bien situe, a 5/10min a pied de De Brouckere qui est un des carrefour des metros, 5/10min a pied jusqu'a la Grande Place. L'appartement est tres sympathique, le lit etait.. Incroyable ! Un vrai petit plaisir pour bien se reposer. Le tout petit bemol serait qu'il n'y a pas de lumiere dans la douche a part la lumiere integre dans le pommeau de douche, mais ce n'est rien de bien grave. En plus des (super) recommandations que nous ont laisse Viktoria et Mehdi, nous vous conseillons egalement le restaurant Houtsiplou qui a un cadre sympathique, des repas copieux, prix raisonnables avec un service correct ! Pour les frites nous sommes alles a la Maison Antoine, c'est pas tout pres, mais ca vaut clairement le detour !
Et pour les filles comme moi qui aiment la mode, vous trouverez a 2min de l'appartement une boutique qui vient tout juste d'ouvrir et que vous ne trouverez qu'a Bruxelles: Sake.
Encore merci ! Si nous revenons, nous n'hesiterons pas a revenir vers vous c'est sur ! :)","fr"
"899",45247614,5638465,"Tres bon accueil des parents de Dimitri. La maison est vraiment tres agreable, tres propre et bien equipee, l'etage magnifique, tout comme le jardin ! Ce fut un vrai bonheur de profiter des fleurs, de la verdure pour les petits-dejeuners et diners sur la terrasse qui permet de garder son independance avec la propriete ! Cette petite maison est plus que sympathique et a recommander vivement. Nous reviendrons certainement  !!","fr"
"900",12689296,753553,"Tout est parfait chez Helene et Mathieu accueil hyper chaleureux et bienveillant appartement atypique adorable lumineux tres propre tres cosy. Arret de tram au bout de la rue! Tout es reuni ici pour passer un moment inoubliable a Bruxelles!
Nous avons adoreeeeeeeeeeeeeee!!!
Bisous aux jeunes maries!
Odile et joseph
","fr"
"901",48778448,5640993,"Tony est tres accueillant et son appartement vraiment charmant ! Mon ami et moi avons passe un excellent sejour pour visiter la ville. Cerise sur le gateau, son emplacement est ideal : le centre de Bruxelles, le quartier Louise et la maison Horta sont accessibles a pied, le metro est juste a cote et on peut tres facilement garer sa voiture. Je recommande !","fr"
"902",25612754,3837460,"Excellent accueil. merci! 2 serviettes de toilettes posee sur le lit et une personne pour nous accueillir malgre l'heure tardive. Quartier agreable, rue calme et bien situee. A preciser dans la description de la chambre: pour les personnes sensibles a la lumiere, il n'y a pas de volets. ","fr"
"903",14067016,1608900,"Un appartement magnifique! Parfait pour quelques jours afin de decouvrir la capitale!  Merci a Laurence pour son accueil et sa confiance!","fr"
"904",29289742,4588228,"Calme et spacieux, c'est parfait, rien a dire et conforme au descriptif !","fr"
"905",28500336,2284349,"Accueil vraiment tres chaleureux, Javier et Isabella sont tres sympathiques et arrangeants. appartement agreable et bien situe (proche gare du midi) recommande vivement! ","fr"
"906",33070811,3166650,"Super l'accueil de Petia. Super l'appartement. Super la situation geographique de l'appart. Super le sejour. que dire de plus que Petia nous a vraiment donne l'envie de revenir.","fr"
"907",27459432,4601699,"Appartement chaleureux, cosy fonctionnel et propre dans lequel nous nous sommes tres bien sentis. Literie confortable et immense! Proximite direct des transports ( bus en bas de l'immeuble, plusieurs ligne de tram aux rue voisine), boulanger en bas de l'immeuble, Carrefour a 3 min a pied , quartier tres agreable. Nous n'avons pas rencontre Jerome mais il a tres arrangeant disponible et reactif. Nous recommandons vivement! Merc i encore ","fr"
"908",28667991,411282,"Salut. je suis tres heureuse avec ma premiere experience dans Airbnb. Mike et Geraldine sont tres sympas. Ils nous avons donne beaucoup des informations importantes sur Bruxelles et Bruges. Meme l?appartement ne soyant pas dans le centre il y a le metro tres proche. Merci pour l?accueil. Et je vais dire a tous mes amis qui vont a Bruxelles de rester la. Bisous.  ","fr"
"909",14136253,2085077,"*I would happily stay here again.* J'ai passe un tres agreable sejour chez Marko et Gaid, qui sont tous les deux tres accueillants. La chambre est grande, l'apartement tranquille et bien situe, pres des transports. On peut se rendre au centre a pied. Thanks Marko for carrying my suitcase up and down the stairs!","fr"
"910",30730284,5776262,"Caroline est une hote tres prevenante, disponible et sympathique. L'appartement est conforme aux photos, lumineux, moderne, agreable , bien equipe et fonctionnel. Sa situation est proche des lignes de tram. Nous le recommandons fortement. ","fr"
"911",31827925,4235703,"Idealement place a proximite des transports et commerce dans un endroit calme et proche des commerces. Parfait pou decouvrir Bruxelles et se reposer dans le lit king-size","fr"
"912",11020288,1311072,"Merci Elodie et Rene pour cet accueil formidable! Nous avons apprecie la qualite de l'hebergement, la grande chambre, la salle de bain impeccable juste pour nous et le sympathique petit chat.
Elodie n'est pas avare d'excellents conseils pour les promenades, restaurants et salons de the qui ont fait notre bonheur!
L'hebergement est situe dans un quartier de Bruxelles qui merite d'etre visite. 
Nous recommandons vivement et regrettons juste que le sejour ait ete si court.
Au plaisir de vous revoir,
Lise et Cyrill
","fr"
"913",31212053,3632761,"Appartement bien situe et assez grand pour notre famille (etions avec nos 3 enfants).
Hotes tres sympa et arrangeants.
Si vous aimez le style et l'ambiance ""decontract"", vous serez combles Excellent rapport QoS/prix pour Bruxelles","fr"
"914",47861034,1096100,"Nous avons passe une semaine en septembre dans l'appartement de Gregory.  Idealement situe au cour du quartier d'Ixelles (ce que nous recherchions en priorite), il est a deux pas de nombreux commerces et restaurants et a 15 minutes en tram du centre historique.
L'appartement est lumineux, agreable et fonctionnel, nous avons pu aisement y sejourner a trois.  Les voisins sont charmants et calmes, nous avons eu l'occasion de les rencontrer autour de la machine a laver situee au sous-sol.
 ","fr"
"915",33246055,4985457,"Appartement avec beaucoup de charme. La terrasse sur le toit est un veritable plus...
Jennifer s'est montree tres disponible et accueillante. Le quartier de Ixelles est tres bien place pour visiter tous les sites touristiques de Bruxelles.
Petit plus : Jennifer avait laisse des petits encas dans le frigo .
N'hesitez pas a reserver.

","fr"
"916",3057522,346290,"Mes amies et moi avons passe un excellent ""WE de filles"" a Bruxelles ... Nous ne nous attendions pas a trouver un petit appartement si joli et si accueillant, un petit havre de paix ou nous avons eu plaisir a nous poser apres une bonne journee de marche dans le froid hivernal ;-) ... et une hote si chaleureuse et sympatique avant, pendant et apres notre depart. Bref, 20/20 en ce qui nous concerne !! Je ne sais pas trop si je dois le recommander ici ... parce qu'il faudra qu'il y ait de la place pour tous mes amis :-) ! Merci Gaelle, et j'espere a bientot. Juliette (et Margot, Stephanie et Eva).","fr"
"917",26022689,3505384,"Appartement tout equipe tres sympa, vraiment bien place.
Cles tres facile a recuperer.","fr"
"918",8299260,623192,"Tres joli appartement, accueil chaleureux. Je recommande l'appartement d'Amelie qui est formidablement bien situe.
Seul bemol, les travaux juste en face qui ns ont reveilles beaucoup plus tot que nous l'aurions esperer. ","fr"
"919",49191789,4842652,"Nous venons de passer 2 jours tres agreables . Nos hotes ont veille a ce que nous ne manquions de rien et que nous nous sentions a l'aise d'autant que nous etions vraiment recues chez eux . Ils nous ont confie bien volontiers leur cle afin que nous puissions aller et venir sans aucun probleme . Nous leur adressons encore un tres grand merci et recommandons tres volontiers leur accueillante maison . ","fr"
"920",34457836,5407606,"L'appartement est situe dans une rue tres calme, a quelques minutes a pied de la station de metro Parvis de St-Gilles qui est aussi un endroit tres chaleureusement anime. Le quartier Marolle est tout pres avec ses murs BD et ses brocantes. On accede facilement en metro au centre historique, ou a la gare du midi (20 minutes a pied ou deus stations de metro).
L'appartement est tres accueillant, tres propre, lumineux, et fort agreable. En l'absence d'Isabelle, Julio a ete un hote parfait. Les guides touristiques laisses a disposition m'ont bien aidee a choisir mes itineraires de deambulation  et de visites.
J'ai fait un sejour tres agreable !","fr"
"921",24526654,1994337,"Cedric nous a tres bien accueillis, il nous a donne un plan et explique les differents quartiers de la ville. Il est de bon conseils, il nous a donne de tres  bonnes adresses,  c est tres appreciable 
 Les appartement est bien place, clair et calme. Parfait pour visiter Bruxelles ","fr"
"922",25563247,1948216,"Mes cousins ont passe un excellent sejour dans ce super appartement que je leur avais reserve. Tout etait au top: les couchages tres confortables, l'appartement impeccable de proprete, les serviettes bien moelleuses pour chacun, assez de vaisselle pour se cuisiner des vrais repas, les petits plus (base de cafe, sucre, etc). La vue sur le jardin tres relaxante et le quartier est un des plus accueillants de Bruxelles avec le marche du Parvis et les cafes aux alentours. Francoise a ete tres flexible pour la prise des clefs et leur retour (grandement apprecie! pas de depart a 10h pile le dimanche matin). Seul bemol: des voisins au dessus tres bruyants: beaucoup de bruits de pas et d'enfants et ce, des 7h du matin :( et.... pour ceux qui dorment dans la mezzanine, difficile de se reposer. Dommage car sinon, magnifique! Merci beaucoup","fr"
"923",21845393,442191,"Nous avons ete tres bien accueillis par le compagnon de Meliha, tres sympa et chaleureux. Nous etions sincerement bien dans cet appartement charmant, decore avec beaucoup de gout. On a particulierement aime le cadre, la vue fascinante de cette belle petite place ou l'on aimait regarder la vie passer sous nos yeux..(au rythme des cloches de l'eglise.) un pur bonheur! Tres bien situe, avec possibilite de garer la voiture gratuitement a 200m. Vraiment une chance! Merci pour tout Meliha. ","fr"
"924",46510329,6268718,"L'appartement est conforme aux photos. La gare du Midi est vraiment a 10min a pied. En revanche si vous y allez en basse saison, prevoyez des tenues chaudes. De plus on plonge dans l'univers de Cathy qui n'est pas forcement celui de tous. Enfin il ne faut pas avoir besoin d'internet car il fonctionne tres mal. ","fr"
"925",27520991,2583066,"Premiere experience Airbnb!! Tout simplement genial. Le logement est tres bien situe et vraiment bien equipe. Xavier nous a indique quelques bonnes adresses pour manger ou boire un verre. 
Je recommande. ","fr"
"926",32477672,2068779,"Merci a Nicolas pour son accueil chaleureux. L'appartement est chouette, conforme aux photos, bien equipe et tres bien situe. Ideal pour notre week-end entre amis. Ce fut parfait. Nous recommandons activement","fr"
"927",9938027,1184619,"Il a etais tres arrangeant avec moi, car je suis arrivee en pleine nuit et meme comme sa on a etais acceuilli avec la plus grande gentillesse.
Je vous le conseille","fr"
"928",23069747,3071425,"J'ai passe une semaine chez Babacar, que j'ai trouve accueillant et prevenant. 
La chambre correspond parfaitement a la description. 
Babacar m'a invite a utiliser librement tout l'appartement, y compris la cuisine et le sejour. ","fr"
"929",33816910,2954798,"Vale nous a accueillis dans son appartement lumineux, amenage et decore avec beaucoup de gout, confortable et tres bien situe. Nous avons particulierement apprecie les tres beaux livres d'art et la documentation sur Bruxelles mis a notre disposition. Chantal et Michel","fr"
"930",42621931,4924587,"J'ai passe un excellent sejour de trois nuits chez Veronique. L'appartement est formidable. Chaleureux, tres bien equipe, confortable et idealement situe. Tout est a cote et la rue est paisible.

L'accueil de Veronique est parfait. Amicale, attentive, de bon conseil et tres reactive en cas de besoin.

La prochaine fois, je n'hesiterai pas une seconde et retournerai chez elle.

A conseiller vivement et sans reserve !","fr"
"931",21637572,1643794,"Merci Avi pour votre mail d'accueil tres complet et sympathique avec les liens pour les quartiers aux alentours (charmant!) et les videos pour la fonctionnalite de l'appart' ! Perfect place !
Nous reviendrons, c'est sur ! Sandrine","fr"
"932",13096015,2087937,"Je recommande la location de cet appartement. Nous avons eu un tres bon accueil, les photos sont fideles a l'appartement: propre, tres agreable et proche du centre ville. Merci pour la qualite du sejour ;)  ","fr"
"933",22726005,3837533,"Tres beau logement dans un quartier residentiel a l'est de Bruxelles. Accueil chaleureux, appartement propre et fonctionnel, lit confortable. Un tres bon moment a Bruxelles.","fr"
"934",29098619,4938536,"Pierre a ete un hote de premiere classe pour notre famille. Il etait present au logement a l'heure convenue. Pierre nous a prepare de bonnes gaufres fraichement preparees! Il a ete tres accueillant et tres attentionne. Les photos sur le site representaient exactement le logement que nous avons occupe. Le logement etait bien situe pour tout (les deplacements, les sorties, le magasinage et les attraits touristiques).","fr"
"935",28619829,4648551,"Super accueil ! 
Les proprietaires sont plus que chaleureux, ils nous ont mis tres bien a l'aise. 
Les photos correpondent parfaitement a ce que l'on a vu : belle chambre avec matelas assez bien confortable, une salle de bain vraiment au top !! 
Merci pour tout ! ?","fr"
"936",43986121,817999,"Nous etions attendus par Sonia qui a pris le temps de nous faire visiter le logement et de faire connaissance avec nous.
Le quartier est tres sympa, a deux pas de l'avenue Louise et du Chatelain, quartier commercant et anime. ","fr"
"937",27113018,3354214,"Walburga et son mari ont ete tres accueillants. Le logement est tres bien situe et permet de faire tout a pied. Tout etait propre.
Walburga nous a servi 2 petits dejeuners tres copieux. Nous avons passe trois jours tres agreables a Bruxelles malgre l'humidite exterieure!
","fr"
"938",15415013,3177819,"Appartement charmant, bien place (metro et bus sur le pas de la porte, Bruxelles Midi 5min a pied, proche du chouette Parvis de Saint Gilles) en plus d'une vue magnifique, de guides a disposition, balcon magique, notre hote nous a accueilli avec le sourire et beaucoup d'informations utiles pour passer un agreable sejour. Nous recommandons vivement cette appartement!","fr"
"939",20824508,2527721,"nous avons reside 3 jours dans cet appartement decore avec gout et surtout dans un quartier sympa. adresse a recommander","fr"
"940",24543005,1591167,"Description de l'appartement parfaite, decoration soignee et raffinee.
Parfaitement situe, accueil agreable.
","fr"
"941",22263824,2863621,"Tanja et Aurelien ont ete des hotes au top durant tout notre sejour de 3 jours. Il a ete tres facile de communiquer avec eux tout au long de notre voyage.  Des notre arrivee, ils nous ont donne une carte de la ville et tout un tas de bonnes adresses et de recommandations de visites! L'appartement est super propre, et tres bien situe en plein centre de Bruxelles. On a beaucoup apprecie de partager le petit dejeuner avec Tanja et Aurelien, on s'est senti comme chez des amis, on recommande vraiment!! Merci encore a tous les deux!","fr"
"942",35933987,1476986,"Tres charmante maison super bien placee au centre, dans un joli quartier. Laurent a ete tres accueillant et sympathique. La chambre etait tres propre et agreable et on a passe un tres bon week end, a refaire! Merci! ","fr"
"943",27695056,5356322,"excellent emplacement, au calme et tres arrangeant sur les horaires d'arrivee 
","fr"
"944",26119450,4769428,"monsieur oreste est tres sympa je le recommande ","fr"
"945",46756562,4556299,"Cedric a ete reactif, disponible et a l'ecoute avant et pendant le sejour.
L'appartement correspondait totalement a la description, spacieux, agreable et tres joli. Nous etions 7 et nous avons passe un super week-end. De plus, il est tres bien place a Ixelles, dans un quartier agreable et proche de la place Flagey. Si c'etait a refaire, nous reviendrions ici.","fr"
"946",36439941,6624025,"Appartement tres agreable, tres bien situe, avec 2 grands lits, et l'ensemble des fonctionnalites indispensables. Les hotes sont sympathiques et flexibles pour les arrivees / departs 
","fr"
"947",40667509,6568748,"L'appartement de Paul est idealement situe. On y accede par l'interieur de la galerie de la Reine, et c'est un plaisir de voir tous les touristes se demander comment on peut avoir la chance d'habiter directement dans les Galeries :)

L'appartement en lui meme est confortable, calme et decore avec gout. Paul est tres accueillant et sympathique","fr"
"948",39450096,1307068,"Nicky a ete tres facile a joindre et le sejour s'est bien passe - appartement conforme a l'annonce. ","fr"
"949",36303089,5017840,"Appartement tres agreable ,lumineux avec une vue panoramique sur Bruxelles.
Beaucoup d'attention dans l'accueil.
Parfait pour decouvrir Bruxelles ou il fait bon vivre","fr"
"950",2948498,691419,"Toujours a plaisir de partager quelques jours avec Marilou et Ludo. Great hosts!","fr"
"951",32255033,4285617,"Super experience a bruxelles, chez des hotes de qualites et fort sympathique. l'accueil a ete genial. Le logement correspond aux photos, tres agreable, tres pratique.
Bien situe dans Bruxelles, super sejour.","fr"
"952",30564892,2646021,"Helene est tres  accueillante, elle sait vous mettre a l'aise , elle est disponible pour des conseils sur la decouverte de Bruxelles. Tres bel appartement, quartier calme. si comme nous vous tombez sur un jour  avec la greve des transports, pas de probleme vous pouvez etre dans le centre a pieds pour des bons marcheurs en 20 minutes.nous gadons un bon souvenir de notre sejour. Merci encore a Helene.","fr"
"953",26219929,3292340,"tres bel accueil, appartement propre et agreable pour une courte periode. ","fr"
"954",19485024,500251,"L'appartement est sympa. Tout est propre. ","fr"
"955",21014232,574169,"Description loin de la realite, peu accueillant et l'appartement etait sale des notre arrivee. Dejeuner non-inclus et biere d'accueil non plus. Point positif le metro n'est pas loin","fr"
